"Equipment_ID","Facility_Code","Type","Library_ID","Model","Manufacturer","Serial_Number","Power_Source","RefrigerAnt","CFC_Free","Gross_Refr_Volume","Net_Refr_Volume","Gross_Freezer_Volume","Net_Freezer_Volume","Year","Condition","Status","No_Monitor","Dial_Thermometer","Stem_Thermometer","Fridge_Tag","No_Spare_Parts","No_Finance","No_Fuel","Need_to_Board_Off","Days_Above_8","Days_Below_2"
"R-000372","03-114","ILR","E324M","TCW_1152","DOMETIC",,"E","R134A","Yes",250,169,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000685","01-121","ILR","E324M","TCW_1152","DOMETIC",,"E","R134A","Yes",250,169,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000791","04-27","ILR","E324M","TCW_1152","DOMETIC",,"E","R134A","Yes",250,169,0,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000394","03-125","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2000,"Working_well","In_use",,,,,,,,,,
"R-001134","05-105","UREK","E387M","V_110_EK","SIBIR",,"EK","NH3","Yes",110,17,15,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000453","01-13","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2001,"Working_well","In_use",,,,,,,,,,
"R-000500","01-36","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2001,"Working_well","In_use",,,,,,,,,,
"R-000380","03-119","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,1990,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000377","03-118","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,1996,"Working_well","In_use",,,,,,,,,,
"R-000789","04-27","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000813","04-39","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000831","04-45","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2000,"Working_well","In_use",,,,,,,,,,
,"01-120","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2011,"Working_well","In_use",,,,,,,,,,
,"01-120","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2011,"Working_well","In_use",,,,,,,,,,
"R-000912","04-83","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000003","02-69","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000010","02-71","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000018","02-2","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000070","02-33","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000080","02-38","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000107","02-47","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000114","02-50","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000116","02-51","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000121","02-55","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000503","01-38","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2001,"Working_well","In_use",,,,,,,,,,
"R-000283","03-58","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000284","03-59","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000287","03-61","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000290","03-63","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000294","03-65","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000299","03-69","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000272","03-53","URAC","U003","DOMESTIC","UNKNOWN",,"E","R134A","Yes",160,0,0,0,2005,"Working_well","In_use",,,,,,,,,,
"R-000450","01-12","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000237","03-26","URAC","U003","DOMESTIC","UNKNOWN",,"E","R134A","Yes",160,0,0,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000597","01-81","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-000300","03-70","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000301","03-70","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000303","03-71","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000304","03-72","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000305","03-72","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000307","03-73","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000308","03-74","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000309","03-75","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000310","03-75","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000317","03-80","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000374","03-116","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000398","03-126","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000399","03-127","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000781","04-23","URAC","U003","DOMESTIC","UNKNOWN",,"E","R134A","Yes",160,0,0,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000286","03-60","URAC","U003","DOMESTIC","UNKNOWN",,"E",,"Yes",0,0,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000405","03-130","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000428","01-1","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000430","01-2","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000434","01-5","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000446","01-10","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000498","01-35","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000512","01-43","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000517","01-44","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000521","01-45","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000523","01-46","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000526","01-47","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000795","04-29","CFAC","E396M","MF_114","Vestfrost",,"E","R134A","Yes",0,0,111,72,2010,"Working_well","In_use",,,,,,,,,,
"R-000352","03-101","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,1991,"Working_well","In_use",,,,,,,,,,
"R-000538","01-54","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000547","01-58","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000563","01-65","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000571","01-68","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000576","01-69","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000583","01-72","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000587","01-75","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000589","01-76","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000640","01-104","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000644","01-106","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000646","01-107","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000671","01-116","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000673","01-117","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000832","04-45","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2000,"Working_well","In_use",,,,,,,,,,
"R-000695","01-126","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000719","01-134","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000735","04-1","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000740","04-3","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000742","04-4","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000744","04-5","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000755","04-10","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000763","04-13","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000764","04-13","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000796","04-30","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000807","04-35","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000812","04-38","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000820","04-40","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000023","02-4","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,1988,"Not_working","Not_in_use",,,,,,,,,,
"R-000839","04-47","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000871","04-64","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000879","04-68","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000887","04-71","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000892","04-73","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000901","04-79","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000903","04-80","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000905","04-81","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000909","04-82","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001358","06-83","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Not_working","Not_in_use",,,,,,,,,,
"R-001392","06-99","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-001397","06-102","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-001400","06-105","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Not_working","Not_in_use",,,,,,,,,,
"R-000393","03-125","ILR","E324M","TCW_1152","DOMETIC",,"E","R134A","Yes",250,169,0,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000623","01-97","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000050","02-24","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000151","02-75","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Not_working","Not_in_use",,,,,,,,,,
"R-000306","03-73","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000334","03-92","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2010,"Not_working","Not_in_use",,,,,,,,,,
"R-000323","03-84","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Working_well","In_use",,,,,,,,,,
"R-000473","01-22","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Working_well","In_use",,,,,,,,,,
"R-000690","01-123","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Working_well","In_use",,,,,,,,,,
"R-000738","04-2","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Working_well","In_use",,,,,,,,,,
"R-000983","05-23","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Not_working","Not_in_use",,,,,,,,,,
"R-000588","01-76","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000785","04-23","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-000836","04-45","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Not_working","Not_in_use",,,,,,,,,,
"R-000859","04-58","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-000590","01-77","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000591","01-78","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000594","01-80","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000595","01-81","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000599","01-83","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000604","01-87","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000609","01-89","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000615","01-94","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000619","01-95","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000621","01-97","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000624","01-98","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000860","04-58","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000861","04-58","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-000874","04-65","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-000626","01-99","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000630","01-100","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000632","01-101","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000634","01-102","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000635","01-102","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000639","01-104","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000643","01-106","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000645","01-107","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000068","02-32","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN  FRIMETEC RZ 250 KT",,"K","NH3","Yes",0,0,0,0,2007,"Working_well","In_use",,,,,,,,,,
"R-000779","04-22","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN  FRIMETEC RZ 250 KT",,"K","NH3","Yes",0,0,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000880","04-68","URAC","U003","DOMESTIC","UNKNOWN",,"E","R134A","Yes",160,0,0,0,2003,"Working_well","In_use",,,,,,,,,,
"R-001011","05-37","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-001070","05-69","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-000657","01-109","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000661","01-110","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000670","01-116","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000672","01-117","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000686","01-121","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000693","01-125","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000718","01-134","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000721","01-136","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000734","04-1","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000739","04-3","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000743","04-5","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000628","01-99","UREK","E389M","PR_245_EK","ZERO",,"EK","NH3","Yes",107,18,20,0,2003,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000746","04-6","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000762","04-13","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000786","04-24","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000793","04-28","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000797","04-30","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000806","04-35","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000809","04-37","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000811","04-38","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000819","04-40","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000840","04-48","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000843","04-50","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000848","04-52","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
